label,layer,acc,mean_gold_prob,support
dislocated,6,0.058823529411764705,0.04552565635565449,17
dislocated,7,0.11764705882352941,0.04739102041896652,17
dislocated,8,0.35294117647058826,0.07340756573659532,17
dislocated,9,0.47058823529411764,0.14705923729685738,17
dislocated,10,0.23529411764705882,0.16092594850274242,17
dislocated,11,0.4117647058823529,0.2028637240163174,17
dislocated,12,0.47058823529411764,0.4564668585276195,17
flat,0,0.0,0.08468990729135625,17
flat,1,0.35294117647058826,0.113382129546474,17
flat,2,0.7058823529411765,0.13800201565027237,17
flat,3,1.0,0.23729425318100872,17
flat,4,1.0,0.2956983482136446,17
flat,5,1.0,0.413314295165679,17
flat,6,1.0,0.6959731140557457,17
flat,7,1.0,0.7942026222453398,17
flat,8,1.0,0.8615964019999784,17
flat,9,1.0,0.9305275222834419,17
flat,10,1.0,0.9553489159135258,17
flat,11,1.0,0.9794807995066923,17
flat,12,1.0,0.9987185842850629,17
flat:foreign,0,0.0,0.021076590443650883,15
flat:foreign,1,0.0,0.026294473744928836,15
flat:foreign,2,0.06666666666666667,0.04112049484004577,15
flat:foreign,3,0.26666666666666666,0.06436193361878395,15
flat:foreign,4,0.4,0.07523803412914276,15
flat:foreign,5,0.6,0.10688018798828125,15
flat:foreign,6,0.8666666666666667,0.16243683298428854,15
flat:foreign,7,0.7333333333333333,0.2090116376678149,15
flat:foreign,8,0.7333333333333333,0.2686671480536461,15
flat:foreign,9,0.6666666666666666,0.29191606442133583,15
flat:foreign,10,0.6,0.27076457369451723,15
flat:foreign,11,0.6666666666666666,0.40528687434270977,15
flat:foreign,12,0.7333333333333333,0.7303297905499373,15
iobj,0,0.0,0.023131534506223704,19
iobj,1,0.0,0.024285378669829744,19
iobj,2,0.0,0.03222126131387133,19
iobj,3,0.0,0.05291454150880638,19
iobj,4,0.10526315789473684,0.08230437554026905,19
iobj,5,0.2631578947368421,0.0868286686508279,19
iobj,6,0.7894736842105263,0.15056775333850006,19
iobj,7,0.8947368421052632,0.21527075845944255,19
iobj,8,1.0,0.33725051111296606,19
iobj,9,1.0,0.4870884418487549,19
iobj,10,1.0,0.6133519881650021,19
iobj,11,0.8947368421052632,0.7151347343858919,19
iobj,12,0.8947368421052632,0.9131222798636085,19
vocative,0,0.0,0.020196791427830856,6
vocative,1,0.0,0.022813702778269846,6
vocative,2,0.0,0.02413148091485103,6
vocative,3,0.0,0.023144652446111042,6
vocative,4,0.0,0.025733702971289556,6
vocative,5,0.0,0.028326665051281452,6
vocative,6,0.0,0.025984848306203883,6
vocative,7,0.0,0.03996321729694804,6
vocative,8,0.0,0.059976320092876755,6
vocative,9,0.5,0.10034903635581334,6
vocative,10,0.3333333333333333,0.15404592376823226,6
vocative,11,0.3333333333333333,0.15437843460434428,6
vocative,12,0.3333333333333333,0.35807693211002817,6
csubj:outer,0,0.0,0.015866903588175774,1
csubj:outer,1,0.0,0.012529033236205578,1
csubj:outer,2,0.0,0.01317716296762228,1
csubj:outer,3,0.0,0.018320150673389435,1
csubj:outer,4,0.0,0.02264377847313881,1
csubj:outer,5,0.0,0.024824628606438637,1
csubj:outer,6,0.0,0.02434789203107357,1
csubj:outer,7,0.0,0.03638654947280884,1
csubj:outer,8,0.0,0.028562018647789955,1
csubj:outer,9,0.0,0.048833008855581284,1
csubj:outer,10,0.0,0.0343242846429348,1
csubj:outer,11,0.0,0.00949618499726057,1
csubj:outer,12,0.0,0.0001307021448155865,1
list,0,0.0,0.021218556289871533,3
list,1,0.0,0.018953833418587845,3
list,2,0.0,0.017241123132407665,3
list,3,0.0,0.0160139175131917,3
list,4,0.0,0.018206195595363777,3
list,5,0.0,0.019178179713586967,3
list,6,0.0,0.02268309084077676,3
list,7,0.0,0.02922822783390681,3
list,8,0.0,0.04147978747884432,3
list,9,0.0,0.04644023378690084,3
list,10,0.0,0.0680235077937444,3
list,11,0.6666666666666666,0.21069339414437613,3
list,12,1.0,0.9712556203206381,3
reparandum,0,0.0,0.019875409547239542,2
reparandum,1,0.0,0.020838905591517687,2
reparandum,2,0.0,0.01872999779880047,2
reparandum,3,0.0,0.013349656946957111,2
reparandum,4,0.0,0.013488288503140211,2
reparandum,5,0.0,0.01189596182666719,2
